# x,y,z,J_x_err,J_y_err,J_z_err
-5.265039178338734582e-02,-8.849375753434847447e-02,1.859981495549078642e-02,2.494181603789236945e+01,9.375327006898453303e-03,8.743421453444119607e+01
-5.152580490471227181e-02,-8.817798834112761108e-02,1.914189549140240393e-02,9.009542620389845524e+01,9.392399985497295808e-03,1.607926025578618976e+02
-5.312160354580435645e-02,-8.730751966909700013e-02,1.818746658942082747e-02,5.084643844673735202e+00,2.546753534458973730e-03,1.509086318293708828e+01
-5.380537151543005742e-02,-8.758499490678811616e-02,1.715929449874626506e-02,4.576182818769350291e+00,2.546753532343437251e-03,7.378076651165191890e+01
-5.373562906791230775e-02,-8.892875194456253962e-02,1.262528165301911309e-02,1.006340870410040907e+03,4.502949832792489497e-03,1.618023055694201906e+00
-5.427801659724865169e-02,-8.859075242369576775e-02,1.374561183371895631e-02,6.791276564503138502e+01,4.514407169230099347e-03,6.800558327097625089e+00
-5.266491614769687468e-02,-8.789178624812316043e-02,1.256039730069705498e-02,2.391117808351176066e+01,1.536112769182533489e-03,5.659458171129029269e-01
-4.909147580250923515e-02,-8.714306355775185142e-02,1.134091280547841821e-02,5.919230259095853874e+00,3.197747309842752499e-03,1.192740599650779032e+01
-4.999701924709713113e-02,-8.820254538293147151e-02,1.194369106832512788e-02,3.427225612647937680e+01,1.476901652589652754e-03,1.151334209029795996e+00
-5.119473955918900365e-02,-8.858325400241084946e-02,1.157652727421455696e-02,1.635954451119980035e+01,1.723145821221927845e-03,1.483901430302283053e+00
-4.990506129556014636e-02,-8.849213290785358510e-02,1.318669557306139176e-02,3.694080796187238747e+01,1.716851035138359594e-03,6.147267319404433294e+01
-5.190245020369801954e-02,-8.894731464270833055e-02,1.260800252535551613e-02,3.228539199686647265e+01,1.843217362409112128e-03,8.234042209874722906e-02
-5.119781709519425489e-02,-8.892194994999445823e-02,1.363692831728248456e-02,1.729230557618224964e+02,1.602572224723023200e-03,3.442682408631716129e+01
-5.154705611344088945e-02,-8.724924021112773209e-02,1.106206437825107448e-02,1.692172036366674348e+01,1.392913806310588356e-03,1.435740158803090516e+01
-5.256988066015465255e-02,-8.694488040036828236e-02,1.174300076236538953e-02,2.808375830589556088e+01,1.392913804755371680e-03,3.090649962833814934e-02
-5.414979045733359780e-02,-8.597734365592081540e-02,1.592473958838561132e-02,3.961653817312796200e+00,9.164573280427337895e-04,7.823981368995005958e+00
-5.378483502018480134e-02,-8.754226307564103027e-02,1.434793192815147361e-02,1.612975367163803186e+00,1.103517383251809451e-03,1.644720744403791901e+00
-5.339651415561297298e-02,-8.681655916573635667e-02,1.649574235061465263e-02,6.641044082906408796e-01,1.643415095256755241e-03,5.191018936424733710e+01
-5.423192371613444474e-02,-8.626586766006692775e-02,1.465452920752942020e-02,4.205215712270239159e+00,9.164956749975895333e-04,2.588510807483549225e+00
-5.316353351220909351e-02,-8.777350362093941372e-02,1.557607083678510737e-02,3.323889423453034730e-01,1.382118255857096032e-03,9.300305933626026089e+00
-5.258407491882592655e-02,-8.711582155148531181e-02,1.363391320472665674e-02,2.654299702556255269e+01,1.138620852201190385e-03,2.441897185058147457e+01
-5.146929242057518561e-02,-8.770976888716684738e-02,1.419598132534860210e-02,2.907706863332776948e+02,8.796661292923505654e-04,6.893086834628948445e+00
-5.248903943128369054e-02,-8.616891570373043374e-02,1.281651666639498956e-02,6.308529631967279272e+01,1.922288365353917283e-04,7.487669750394175594e+00
-5.191651287436896411e-02,-8.808613844909229940e-02,1.548466644801223431e-02,1.598532436453490163e+03,1.148608808447436347e-03,3.524724627498184049e+01
-5.000321809420946173e-02,-8.818089842305859571e-02,1.804390689703006326e-02,4.227137245490888517e+01,1.371510665863230269e-03,6.055001154551111142e+01
-5.210380625887301581e-02,-8.638594467599516880e-02,1.702833727763090194e-02,2.188629820780761737e+00,2.020116489897436172e-03,2.965222718390287682e+01
-5.107115701942312180e-02,-8.726841601582281671e-02,1.632019501739665965e-02,1.050730736254339881e+01,5.557431113521921510e-04,2.044673135582026191e+02
-4.893833146170779164e-02,-8.848604848363396391e-02,1.661869713455551428e-02,1.741390153932551854e+01,2.297360026955900213e-03,1.791781207071436199e+01
-5.204326704745462773e-02,-8.654643461407515725e-02,1.810332364497570928e-02,2.238839317062407464e+00,2.020116492268069809e-03,8.502154715009252683e+00
-4.884639382248260470e-02,-8.818811502754085596e-02,1.786891993070137408e-02,9.134800655786918355e+00,2.069732220119416960e-03,6.384786766191433571e+01
-5.091868016877954678e-02,-8.713097249780972497e-02,1.864540418088732679e-02,4.371967712212183166e+00,2.608338101774324621e-03,2.262840526679512010e+01
-5.009515573343464173e-02,-8.847883187915168979e-02,1.679368410088420693e-02,5.585447995221331752e+01,1.632127140274891889e-03,7.230805083303792458e+00
-4.783545286231546956e-02,-8.761212404987343827e-02,1.879915820168279877e-02,9.643597993531244583e+00,8.972756816489158103e-04,4.248991768164430027e+01
-4.849418441612694808e-02,-8.684880563776162243e-02,1.838699912629156163e-02,8.553573991170265955e+00,8.128852445975220942e-04,2.831952987828630697e+01
-4.679777431233062002e-02,-8.731418653896477755e-02,1.808755187488089028e-02,4.779947226097982949e+00,8.972756798269943988e-04,3.762841034901862258e+01
-4.687992537484959865e-02,-8.656306797872750924e-02,1.699740273588614542e-02,5.811289983082827071e+00,4.347556865009798632e-04,4.165046940574356427e+00
-4.695264428313204730e-02,-8.822748771801786072e-02,1.496641571381025770e-02,1.212335579164988708e+01,6.845245311511562875e-03,2.112674488533342299e+02
-4.633924556575072518e-02,-8.716902775675787474e-02,1.585548701364462507e-02,7.439350656537515150e+00,1.990271860666382835e-03,1.671792557709368765e+01
-4.893047699111592597e-02,-8.729950238293042453e-02,1.364716772121049582e-02,5.183372780415454883e+01,1.823901951717690501e-03,1.647215989417046274e+02
-4.712290036099577722e-02,-8.822763397715324696e-02,1.381356989431086618e-02,1.597561805680206248e+01,8.420076425936477357e-03,3.198917922098534063e+02
-4.819774290494224095e-02,-8.850102147036181810e-02,1.507217304487141162e-02,1.382195577486325249e+02,7.521716657294986140e-03,1.926001298405951445e+02
-4.836799898280597088e-02,-8.850116772949721822e-02,1.391932722537202009e-02,1.958739432491926209e+02,9.021765639190807221e-03,9.751030063586124186e+01
-4.796385430515979348e-02,-8.641568962783520436e-02,1.708278558233131822e-02,8.720665002502700602e+00,4.347556710564235306e-04,4.163309856374490359e+00
-4.866827311787111365e-02,-8.729518315820954111e-02,1.604662719115095698e-02,8.574541873777631906e+01,2.380298429534971865e-04,8.905787264742954790e+00
-4.796708290731482860e-02,-8.656425009171277163e-02,1.188300764923383261e-02,3.764744569483947600e+01,4.811845014543022526e-03,1.129971369646909363e+00
-4.789804204745849725e-02,-8.643110139196924502e-02,1.294625806022964808e-02,1.096480604645015831e+02,4.811845015766028598e-03,1.948266976507436965e+01
-4.660668288916705593e-02,-8.689664399193386402e-02,1.346311506382043624e-02,2.898220234927820993e+00,4.170655972074772781e-03,1.738168399466809433e+02
-4.619651569570195487e-02,-8.765608195673096903e-02,1.281619615065397386e-02,7.602232093680092007e+00,4.789774154544649762e-03,8.735816995077020408e+01
-4.688838742717614527e-02,-8.733171494279894087e-02,1.180471232290493042e-02,7.601892946215864200e+00,4.789774153155312332e-03,1.292223210968187486e+00
-4.906679297543057455e-02,-8.600818100719967441e-02,1.914622633617521497e-02,2.465442873379929623e+00,2.166395153515522556e-03,1.364060876804414058e+01
-5.033446445635630928e-02,-8.629756447173002332e-02,1.922964442444229094e-02,1.328257278347348347e+01,2.164831963883350179e-03,1.774362332180239576e+01
-5.094701755289481049e-02,-8.603757721830034011e-02,1.084898117172012136e-02,3.479590551537713683e+00,6.999095001067014632e-04,5.651314779226059670e+01
-4.968915755405504259e-02,-8.631210918440385127e-02,1.076066580483689070e-02,3.405892529994180684e+00,6.890098406122165293e-04,7.477743931782561582e+00
-4.575695779805793312e-02,-8.634930988346732617e-02,1.526488683704376077e-02,2.247380816148081806e+01,2.581795209041229215e-03,6.044629060084073302e+00
-4.585413904361053394e-02,-8.607677985950791533e-02,1.402536070671896867e-02,1.474496807568731604e+01,2.590013989115843868e-03,2.667877141313486522e+00
-4.782976131506509743e-02,-8.528735658205864600e-02,1.249483479509123397e-02,7.450523555786014640e+01,1.434619709505256671e-03,1.334526512588223746e+01
-4.903583166653656400e-02,-8.510260797264984634e-02,1.089048504661834470e-02,1.236138191049425394e+01,1.416192353440971297e-03,1.290434483982574543e+00
-4.789880217492142878e-02,-8.542050528180217261e-02,1.143158438409541851e-02,5.953404051347912684e+01,1.411398700063397132e-03,2.779798611894746863e+00
-4.642083944532232609e-02,-8.544462190848671479e-02,1.705985531984791082e-02,5.948752412106406240e+01,4.738111308820195581e-04,3.084257711700375992e+00
-4.587962720888902335e-02,-8.514890737966959722e-02,1.592418057374967930e-02,1.326371313489341341e+00,4.929800362902565661e-04,4.800176472092710367e-01
-4.750476837563252785e-02,-8.529724355759440990e-02,1.714523816629308708e-02,5.791063041230953168e+00,6.244163576813812917e-04,3.026054374569020045e+00
-4.955561226670116698e-02,-8.401903105598836075e-02,1.121958632454712369e-02,1.446452496496857254e+00,4.813654427359310159e-04,5.176314715598918648e-01
-5.082161331118644626e-02,-8.464568706028496869e-02,1.130384579557496515e-02,2.269811852747673608e+00,5.192148324444768957e-04,1.348013960092513674e-01
-4.882874996855113281e-02,-8.447427989008234051e-02,1.240760457519066336e-02,1.931227090829190862e+00,5.396405397598084399e-04,2.147863769664917211e+00
-5.057823915057359926e-02,-8.644255762651091579e-02,1.565190006481734925e-02,1.295982057402229337e+01,1.361808648755319915e-04,2.118140519857628945e+01
-4.933217952074844814e-02,-8.646210816441535219e-02,1.555331920490033749e-02,1.986190608706070293e+01,1.362489578881261596e-04,1.886778590668117417e+01
-4.820975030976934472e-02,-8.498817190827366586e-02,1.610685561054510384e-02,1.309753672895108245e+01,4.910964729836702883e-06,2.571422654278038422e+01
-4.942412731612953747e-02,-8.646628113000084936e-02,1.430670555445927132e-02,1.698387079699519475e+01,1.360748674105632700e-04,5.108465276795197951e+01
-4.939068102595814413e-02,-8.478480344706336436e-02,1.351856567357785296e-02,6.642218844281853940e+00,6.276410788694490204e-04,5.311420043755208553e+01
-5.067018694595468858e-02,-8.644673059209641297e-02,1.440528641437628481e-02,1.452464327053119497e+01,1.360072079934372257e-04,3.866378922091851678e+01
-5.211054385125805932e-02,-8.542339794217497506e-02,1.855808482643046126e-02,1.664076441001714146e+00,1.148058168731293889e-03,1.043268346386431844e+01
-5.098715988965995399e-02,-8.510975446553979695e-02,1.910025359776286805e-02,1.773307338040146508e+00,1.146366047571891530e-03,2.334587410583850442e+00
-5.217108306267644741e-02,-8.526290800409498660e-02,1.748309845908565044e-02,1.644937260775511056e+00,9.102356723078764865e-04,2.780869827344424650e+01
-5.407518947685487076e-02,-8.343447754822361229e-02,1.661941122845745147e-02,1.709257546146029316e+00,6.422204982670592184e-04,1.645031283662271804e+00
-5.366633211703780715e-02,-8.446665596108271501e-02,1.595585908032584599e-02,3.325341848052754568e+00,4.243687198985741297e-04,6.245378437112636405e+00
-5.338918997893768448e-02,-8.315065638613899912e-02,1.764517517214124476e-02,3.826903404144505583e+00,6.422205021037990635e-04,4.594784754577461716e-01
-5.298033261912062086e-02,-8.418283479899810184e-02,1.698162302400963580e-02,5.443435562987126275e+00,4.579806198358725455e-04,1.568020910476709773e+00
-5.374857132845581309e-02,-8.385755947376707931e-02,1.468585752648302566e-02,3.259032272652002682e+00,4.127007340181362599e-04,8.408258826415406872e+01
-5.409979152916222223e-02,-8.508693466107650205e-02,1.400126552514797257e-02,2.203176965730730075e+01,6.634342494878048366e-04,8.869247510324830941e+00
-5.355766734567034976e-02,-8.541642422889571262e-02,1.287727170743835879e-02,4.441373817298885918e+00,6.636320961182206333e-04,3.761166328095537637e+00
-5.437137356562012080e-02,-8.251109092182143390e-02,1.473853325410344993e-02,1.289604433022338696e+02,3.767530575824090179e-04,7.558502580969320661e+02
-5.428913435420210792e-02,-8.221988033218166625e-02,1.600853480794626332e-02,1.138487452653105514e+01,3.762954510957300662e-04,5.322266347497602856e-01
-5.050742413178922752e-02,-8.365198628388401114e-02,1.310946192258420281e-02,1.618321025330248242e+00,5.797600036204877180e-04,4.762138522677059882e+01
-5.188196406265652150e-02,-8.349861779221513791e-02,1.468733013093330257e-02,8.644049159528412574e+00,4.615769213187003676e-04,2.099083867220077892e-01
-5.293736020305835760e-02,-8.414650493537839671e-02,1.297624532925227211e-02,1.813215621580728243e+00,2.062598830588542077e-04,3.760945888756891176e+00
-5.116466230159343737e-02,-8.458286396289753373e-02,1.394219191556825103e-02,1.308701939063855946e+01,1.037757361552637972e-04,6.908889485335224379e+01
-5.299628939209891781e-02,-8.319561514476690733e-02,1.412769500189234827e-02,9.061401785599891845e-01,4.068811236944513791e-04,1.074451238859328406e+01
-5.121149411886750241e-02,-8.396811873119958136e-02,1.208276029522485466e-02,1.129266447417905894e+01,4.486541934507013037e-04,1.778060660953777683e+00
-5.186873228867170532e-02,-8.489899641021310395e-02,1.291549028820890288e-02,1.596619147951641970e+01,2.315927622054487686e-05,4.965648469816065891e+00
-5.301820143192931267e-02,-8.312687478182950729e-02,1.190272942522267209e-02,1.766218566243425991e+00,8.504398416528825139e-05,1.623195607417505792e+00
-5.147998588320897018e-02,-8.361453325512069323e-02,1.089753433829993880e-02,6.785612670569158844e+00,8.504398751827950301e-05,5.367408447841673924e-01
-5.186986669089002633e-02,-8.293696492603531978e-02,1.167644883794982831e-02,4.671429695427982587e+00,8.504398008560308043e-05,1.316681238601135506e+00
-4.910679396296432214e-02,-8.466993294302178896e-02,1.851950989998470826e-02,1.579464763997316279e+00,6.852344104868939934e-04,1.918540206336101450e+00
-5.120623553133227257e-02,-8.261303627586810694e-02,1.526624637878602406e-02,1.297164244309064074e+00,6.295305654196381104e-05,1.452066894373890875e+02
-5.037197056975409315e-02,-8.406368301111277752e-02,1.860418347827078045e-02,6.174709764426929981e-01,6.869681112859183465e-04,1.750256016744941467e+00
-4.878008140827025385e-02,-8.408303985402218461e-02,1.678435271831484055e-02,6.926883347225523124e+00,6.852934706577854364e-04,1.705287741736152896e+01
-5.052630249888217379e-02,-8.480637610623990852e-02,1.627540642477270233e-02,5.282995739624428033e+00,6.854754545871950952e-04,2.210616629765365460e+01
-4.807509947413343004e-02,-8.439211150334292866e-02,1.782273527406282726e-02,1.758937016946986276e+01,6.853666736511963191e-04,6.235129522687337528e-02
-5.108649717153512793e-02,-8.450919782365165500e-02,1.739846255880676124e-02,2.864661854005968317e-02,6.885183961975192878e-04,2.098726642404566523e+00
-5.133555205532634030e-02,-8.372630290114300988e-02,1.577393098969668769e-02,6.891321191064545104e+00,5.015027749782182331e-04,1.791357275078279443e+01
-5.189574672797929444e-02,-8.342912461855475637e-02,1.689698712373074313e-02,9.348625123322804598e-01,4.210514932703760200e-04,9.473076876441238747e-01
-4.844806240915284362e-02,-8.363412610594941898e-02,1.893166897537594887e-02,8.338467975404085797e-01,3.920922548324811525e-04,4.990882263904202532e+00
-4.741636792032195152e-02,-8.335630466627055868e-02,1.823489434945406093e-02,1.929104179000515629e+01,3.920922582355079820e-04,7.453731457173043973e-01
-4.638505992281431040e-02,-8.388972750297329917e-02,1.548016745522437683e-02,4.377835143033946275e-01,4.053324828558410868e-04,1.003656000114634628e+00
-4.763125409338443694e-02,-8.387637038246967269e-02,1.557745964557462164e-02,6.889019117924746070e+02,3.451558362663504774e-04,5.176425636335202363e+00
-4.872023701419214703e-02,-8.366882895567387401e-02,1.423578335904843867e-02,4.094105378790482632e+02,3.662669685446677732e-04,1.398127323306615644e+01
-4.749660325774852226e-02,-8.238074735294682871e-02,1.729333930909234332e-02,6.353399806451855092e+00,9.972719747877352989e-05,7.401822956932436748e-01
-4.820158519188533913e-02,-8.297123832821820533e-02,1.625495675334435661e-02,7.433266530673217964e+00,1.324188717701354958e-04,3.557682151892302080e+00
-4.775005448841244948e-02,-8.344816576169097888e-02,1.232930924886175943e-02,6.580343019153739315e-01,5.003711135529003698e-04,2.907397571568507644e+01
-4.606680272176329194e-02,-8.458512313115193471e-02,1.343020837679927484e-02,9.866918634711669966e-01,1.114739425353782152e-03,2.417838818323627237e+00
