a_field_0,a_field_1,a_field_2,x_0,x_1,x_2
-203544757415.41,-84770220850.423,76592088010.092,-0.030561832228825,0.034098124259303,-0.007026917292525
-204864794587.73,-97862303935.17,78593077866.732,-0.033134502198,0.031602889231533,-0.0067814228997
-202353752363.24,-100671106778.83,74874770680.588,-0.033278988202875,0.03264192285952,-0.006061132515675
-190436835452,-90816541998.319,72387019642.768,-0.03239966604,0.034265199252845,-0.0067374018967
-195557661951.04,-84502992039.795,80352658161.639,-0.03162135932315,0.033857699952143,-0.007514668766525
-193519900942.33,-103901124046.16,77118127214.653,-0.0359035586471,0.031776744051565,-0.0052380814428
-191641356711.23,-100326564526.23,75992437892.204,-0.0353334044169,0.033381237750018,-0.004615600906775
-189615556149.62,-102219316680.13,73745750553.316,-0.034801392540425,0.032520377920158,-0.005366800337525
-191536276521.37,-100203331338.15,76163066100.213,-0.0344576719269,0.034022443108253,-0.00344539364015
-202425379823.77,-100650068171.84,74464720734.853,-0.03338878987225,0.03231800188834,-0.00496648124065
-192950486036.97,-105788302248.17,76243119644.469,-0.036435570523575,0.032637603881425,-0.00448688201205
-192633465686.18,-86024431727.886,72588953880.354,-0.0320825507957,0.036235135587017,-0.005643084234575
-191390978195.09,-86405722550.105,70642159847.73,-0.032200775630725,0.036716085611455,-0.00432992039405
-196343096309.48,-96897478923.947,79956739286.112,-0.0326317940826,0.033628347084278,-0.00455545351665
-191645885615.78,-86525327509.36,71067178816.456,-0.032519253603075,0.035882244308622,-0.003624029172075
-193588526375.93,-100198308251.81,75958696529.038,-0.033168664260775,0.03447192847433,-0.0037855653469
-199868285783.31,-89334847622.581,70822241061.139,-0.030739835748475,0.034554006995843,-0.0058759996703
-191349637115.51,-91313309870.556,71211217406.312,-0.031864158589875,0.034557712894133,-0.00570708118235
-190780656828.67,-76214192854.588,68651171380.843,-0.028168499074675,0.039231540116247,-0.0054526161033
-185693465816.63,-76546963285.398,67264654112.528,-0.030309689168375,0.03806674843871,-0.00626611532795
-195898335712.03,-80508679907.202,73809108952.635,-0.02992877726675,0.035760927540012,-0.005453415331
-191371212979.68,-86403059756.805,70632441775.769,-0.0309176427179,0.037323554971025,-0.004020554262575
-195620332972.54,-73337738106.65,71931338401.781,-0.028743387045725,0.03752476516139,-0.006447381860475
-195128464237.86,-80348464982.802,73348749756.129,-0.028709096116025,0.03624853233514,-0.006057553875975
-187672545737.1,-77318923300.834,71933408170.557,-0.0302026557965,0.03866537019593,-0.003851840243525
-185603017225.59,-76108238196.213,67580640431.045,-0.0297170286202,0.039095632466227,-0.005010104203875
-190680373056.85,-66647375704.613,75957964556.541,-0.02766380484535,0.03837732968647,-0.006225468667325
-191781022896.4,-85654307131.671,72791382218.163,-0.030799417882875,0.036842604946587,-0.0053337181031
-194644657807.88,-58605830325.413,70366531537.931,-0.025056807307825,0.039761894748405,-0.00600637085495
-188037639108.14,-64183869809.065,67693060713.68,-0.0260384739985,0.040796291951375,-0.004204550240825
-187872592242.35,-64024930750.051,67942142766.494,-0.026300488542225,0.040125321490168,-0.005181495533875
-192493691274.19,-75887106913.186,67788791546.614,-0.027258061850475,0.039085987470842,-0.0046375552266
-197102477552.14,-69193564668.132,69787898738.513,-0.025477529180975,0.038651079600475,-0.006002284471725
-197196921503.54,-69186058370.025,69813801585.224,-0.02675336762115,0.038231777041065,-0.005410407790625
-241544727729.84,-308345311561.44,92801193903.374,-0.050889358455875,0.0013005440825,0.010945231968112
-242697341939.64,-328215485519.15,101358697748.94,-0.050923465757875,-0.0008307789441975,0.010970481558565
-241190531880.42,-323221362874.89,105043712068.87,-0.051192670249825,0.000354941737,0.011682984731927
-500423712756.68,-584615854983.71,245860223094.73,-0.040369195082175,-0.0304852725025,-6.724137823e-05
-500537139979.07,-586590473040.11,248059426834.7,-0.040200613065875,-0.031200868571,0.0011793168226975
-449105448519.96,-573625885921.57,234113020218.03,-0.04248667746065,-0.0276223635459,0.001092292963265
-500842359167.96,-552159614244.56,245761460543.01,-0.040475709121025,-0.028957893822275,0.000614057859985
-460577748502.8,-503830770111.46,220461878293.47,-0.041150301571575,-0.0274910917247,-0.000796279535435
-477299099329.55,-561837362399.4,254998690096.06,-0.04150782611925,-0.028425132651975,-1.8672560705e-05
-442878754552.07,-505507367089.11,221222555710.07,-0.042089415559425,-0.0257267156536,0.00083311105437
-444402523978.4,-529784896309.31,215019125525.1,-0.042129152912975,-0.026688322618625,0.000314685988535
-378132002641.5,-563435931825.57,128455188039.39,-0.04761254400425,-0.02428159839135,0.011270355146663
-381713526676.33,-582315944641.64,164440684752.58,-0.047610646433975,-0.024301794386525,0.0131056310677
-379587330994.47,-596607662333.01,150170271153.16,-0.04766705360225,-0.0253719551407,0.012030166559852
-379281441786.31,-558934763918.99,137066916459.71,-0.047556136835975,-0.023211437637175,0.01234581965451
-376895821519.72,-600451535259.76,149438656448.25,-0.046850348448,-0.02624227312445,0.01212533911038
-408280950948.47,-628428355107.5,140629279325.15,-0.04731620005955,-0.027406453455075,0.011715700855148
-413246051630.27,-647531392737.33,158745208086.28,-0.047283955178075,-0.02847115935055,0.01246609255116
-416781135440.45,-747006258933.37,162711548095.92,-0.04685165400065,-0.033455269791875,0.012124673668423
-435472600039.82,-747006258926.73,135317633554.47,-0.04617162329175,-0.03373278634045,0.01315244456147
-398519138797.04,-666465717300.01,154356723678.62,-0.0467676841323,-0.02983619420375,0.012113829570857
-436080731384.61,-697085985663.72,150025519095.99,-0.047233235453475,-0.03101703055445,0.011704344101407
-441111155330.57,-713951567878.04,167443807975.14,-0.0472836548877,-0.032076863864675,0.012466245336942
-884816286083.98,-616264198148,338051459463.44,-0.0244970100312,-0.043666732261,0.0024462118453025
-859582158206.16,-576892544410.57,291032694636.59,-0.024419819184475,-0.04280575584245,0.0017324374329375
-837378406166.41,-612394516500.24,337534447563.98,-0.026007862548025,-0.043548130667525,0.00236004028213
-850736865100.43,-577642352738.48,292779512494.79,-0.0259306717013,-0.042687154248975,0.001646265869765
-793219944075.79,-689464013591.7,303499859289.4,-0.030024403383975,-0.042139483995725,0.00190441515569
-749250423625.86,-698860344244.94,347375246039.63,-0.0314081291236,-0.04182815947125,0.00148723565236
-556805207197.95,-594842481562.31,288933099225.74,-0.03802721929685,-0.034544318488725,0.000632124779062
-522384564698.85,-534324314786.03,258313065115.89,-0.037957136561425,-0.03219682365645,-0.003008788774125
-515701451748.59,-540576561463.91,256421968365.2,-0.038833759505325,-0.0311413419087,-0.003087247902625
-551918177422.98,-574736097024.14,282846778005.6,-0.0386692347059,-0.03283510601755,-0.00209374213465
-519225937870.09,-641864856627.51,258721273350.64,-0.0395920685438,-0.033017179152125,0.0003718724583375
-545931156549.6,-621520568418.85,244917313611.55,-0.0388182989162,-0.033736199827875,0.0011617601373175
-546742315492.6,-573322842452.48,259818109973.01,-0.039286310834525,-0.03100639741105,-0.00058610499141
-558014173720.82,-558982340156.37,282182188847.49,-0.0395458576498,-0.0317796242698,-0.00217220126315
-549400041594.97,-591631277133.07,299692560826.53,-0.0378201193366,-0.033594083892525,-0.001011990743253
-551876681665.41,-591781482633.14,309872557644.03,-0.03880098892445,-0.033825297812975,-0.000157762899918
-546742591169.69,-573320992883.27,259816265833.18,-0.039117728818225,-0.03172199347955,0.0006604532095175
-754742459730.45,-630156296032.88,322219324341.7,-0.029391047621125,-0.041088607083125,0.0022420557648525
-826352727526.94,-633456646466.47,291392845762.21,-0.02674825911615,-0.04127993103885,0.0023199252624625
-792907511135.96,-630814510234.68,337404937405.08,-0.027733065195675,-0.041227730439075,0.00165578628787
-707584312085.4,-604532199258.51,345740757566.92,-0.0331168330773,-0.03944563637195,-0.005547786747375
-720267919512.29,-585223972044.41,333397468890.55,-0.0296458661823,-0.039902132265725,-0.00221977257535
-758015085236.19,-633855344632.05,319211992209.42,-0.0316069818439,-0.04096760766255,-0.0007795812196025
-661010002951.79,-536832550019.96,331231455588.93,-0.030823784974,-0.0380157717816,-0.004894628700425
-723387367693.61,-688486532180.92,297034531004.69,-0.0327986869417,-0.0397681613487,0.00107892951164
-642448749263.42,-531675397327.76,346747215977.01,-0.0313706113725,-0.036103701471475,-0.0038794499642
-682156659800.66,-548392558750.77,327369519464.36,-0.03137955743585,-0.039100524498375,-0.0051965117998
-653021865219.13,-556999412833.01,322969542527.32,-0.0330415148694,-0.03739398263655,-0.005119475562125
-679666084334.01,-692674121348.1,320584610019.7,-0.03365730723755,-0.039322546570675,-0.000214858645255
-781434225539.39,-636730953832.02,336897433385.85,-0.030710631158,-0.0407227961703,-0.002226780173775
-683829068847.63,-612921647697.14,331128956270.65,-0.033912898442325,-0.0390978777879,-0.00442282687655
-721132986924.92,-537266297916.3,293919747823.85,-0.02968447411595,-0.038553904115425,-0.00376820208685
-705243510518.56,-520013911374.31,317416559780.79,-0.0296599865587,-0.0360696453502,-0.003729399820925
-716387297615.36,-498761531990.14,327474649275.89,-0.02895538909605,-0.0373959647396,-0.003484075310475
-712829652818.88,-588320208450.79,340570915831.27,-0.03207034410955,-0.0401041752305,-0.00486969211105
-685791470331.15,-578329504471.76,337811482686.87,-0.03380895048045,-0.037910838612075,-0.003961618183375
-650509344529.59,-553888764673.79,324116693438.6,-0.0318053247679,-0.03689188852705,-0.004760552067325
-685172464744.05,-635947767583.1,362334368680.07,-0.032997427604425,-0.040356373644975,-0.0015049339596525
-757900723081.06,-632880287384.24,320058129748.95,-0.03159034304145,-0.0405712821777,0.0005526453008925
-657236802332.67,-547587467625.04,326841945098.74,-0.0324260464036,-0.038441985639825,-0.005874606436125
-683853060888.84,-633760831064.09,343333656879.37,-0.0331865646743,-0.040174718074,-0.0032792649739
-720765579163.55,-638907505117.83,376670215339.22,-0.032024427981175,-0.040598356909325,-0.003783170603825
-605074685436.52,-602519999705.15,295910826253.9,-0.034856357837725,-0.036751781890375,-0.0001765338126805
-683317222826.14,-592334028887.38,312503168018.86,-0.033679052132725,-0.036980149820075,-0.0023372756445
-623871665925.76,-553640270721.33,285579212271.59,-0.032476903126275,-0.035675106788975,-0.002614030920125
-682891812088.52,-589676163232.31,305263443012.19,-0.033677547171675,-0.037488507427875,-0.0007158096968775
-592799035905.77,-613190841026.84,317214636304.17,-0.034857862798775,-0.036243424282575,-0.001797999760303
-590450199601.46,-558169623735.64,285501657701.11,-0.034245484709825,-0.034380747851225,-0.003265920087275
-635529386392.14,-532202689783.86,274228529012.32,-0.032590298262625,-0.0343149352418,-0.003503595809325
-608681363325.27,-592604070417.02,306689277168.39,-0.035310900239525,-0.0350041938609,-0.001837079313878
-601260403360.43,-609494383188.72,293337181934.04,-0.03619779951065,-0.0339332219824,-0.000934925573353
-675320120541.72,-636262571088.31,315408366907.09,-0.03215279610485,-0.0387258774422,0.00141082286654
-756509080106.04,-630883954847.85,320778493212.49,-0.0309444522046,-0.0395289982712,0.0008845386557925
-754475306654.91,-630971860171.94,322706894077.27,-0.0301288825239,-0.03973499865215,0.0021567696164225
-686275309091.4,-590810162840.44,303633825221.26,-0.0327658703276,-0.03711467384895,0.00055937698227
-675161814584.56,-629466344551.72,257995918918.68,-0.03333365580135,-0.03617861639225,0.001717302690005
-593772199784.44,-635674154593.09,256907493340.97,-0.034615331394425,-0.0357814525311,0.0010415001714545
-606602410288.76,-634176777263.26,269097114099.05,-0.035463881592775,-0.036161335116975,0.0017543226805345
-694924696548.55,-591972751007.47,304690949665.37,-0.03017798795885,-0.0385561570871,0.000572039872365
-711726309335.64,-580667679229.91,269807053959.45,-0.02936241827815,-0.03876215746805,0.001844270832995
-721069931881.32,-591767833345.37,327748983410.25,-0.029182918333825,-0.038951267024325,-0.0007345775719575
-726538290202.25,-509163664098.66,281488578694.44,-0.027667653497275,-0.0368391477269,-0.0006676131869075
-706898830525.09,-523529193493.51,302222818151.39,-0.029502807311775,-0.035772197917875,-0.00250985809265
-642617690045,-554492265368.11,260476476283.95,-0.0311484829517,-0.03534090964315,-0.001847736966475
-720292982733.86,-508974402345.02,286826643947.4,-0.028798209849125,-0.037098517307275,-0.0022645335822
-720598967074.51,-507154576533.12,282052299169.82,-0.02906434702055,-0.0373055914417,-0.0010634653551825
-727367128048.6,-510079311008.81,282977286475.87,-0.02740151632585,-0.036632073592475,-0.001868681413925
-548255223003.86,-623231811057.81,242595088357.26,-0.0377681816664,-0.03312953966065,0.00150749336334
-604579331749.34,-611885254040.91,274320814829.46,-0.0361285518487,-0.033557775735625,0.0002650354960045
-551172601955.75,-572193382151.8,256802918996.17,-0.038124744844175,-0.0316120437162,0.001456057622575
-598722212779.75,-610087384084.26,271763278568.5,-0.03697710204705,-0.0339376583215,0.0009778580050845
-612436938090.29,-606420318202.79,265916470152.32,-0.03602977323185,-0.03473854525995,0.0016635672455195
-611256431434.18,-605407945344.97,264424321470.81,-0.0351812230335,-0.034358662674075,0.0009507447364395
-373660404534.16,-411730755680.81,195158323185.46,-0.045000949506875,-0.018661443461725,-0.00461993715325
-404894350302.57,-428032228216.12,222327225239.91,-0.043070890935475,-0.021494143001275,-0.003207155558375
-370350272547.73,-444652669589.73,211624182889.93,-0.0449153729155,-0.019939651382775,-0.004115052819825
-381558531952.06,-413137348938.35,202772780281.13,-0.044025809238075,-0.018552209109725,-0.005560004509975
-392898023798.24,-395177676998.62,201985649707.35,-0.042979893343975,-0.019732283275525,-0.005933219063575
-403375978867.54,-427338964720.07,229857840468.46,-0.04373387235425,-0.02075364916325,-0.004263650198675
-399743885352.31,-425410109605.88,225604198306.7,-0.042773533051525,-0.020655515408,-0.0051417490857
-334072045757.89,-380552884713.58,180689815284.56,-0.045942632962075,-0.014456087054875,-0.003847549237425
-373218408350.15,-409371566869.8,197688683226.2,-0.044858179805625,-0.017720118005525,-0.003864981633825
-351738106805.13,-424853841658.97,197020616971.21,-0.0458826224728,-0.016853713672425,-0.0038354586081
-334037766690.97,-381565064191.67,179689008946.12,-0.045820346542975,-0.0155005373217,-0.004418697711075
-331363766732.34,-380845277374.73,178813261843.42,-0.044768918147025,-0.0148389753494,-0.0047634940363
-340951761921.14,-337343262231.78,171256562186.08,-0.044805260831575,-0.0120542486136,-0.00483277159545
-338243253409.86,-349537785042.76,173258791293.83,-0.044532461067475,-0.01319410425635,-0.006449665639275
-343022766537.32,-337121909434.12,182506440345.35,-0.044617614110775,-0.0117398851344,-0.00596204779035
-336385010503.66,-379813699463.16,205394242798.25,-0.044597821369175,-0.014552918002375,-0.005891537918025
-331827375225.48,-379869585907.08,180031290226.25,-0.044891204566125,-0.013794525082575,-0.00419234556265
-368449952176.2,-365646841016.65,197893493034.76,-0.043590886655825,-0.015219476992775,-0.00570522208635
-366314061984.46,-365931298010.52,182977338887.61,-0.043761983433675,-0.0155055343398,-0.004577178204625
