b_field_0,b_field_1,b_field_2,x_0,x_1,x_2
1512.1024282184,328.98720484588,310.14851219058,-0.0975671494499,-0.059391423055775,-0.075902782770925
1687.5833076786,131.06010731196,161.3875513999,-0.09005594448715,-0.072358636708575,-0.060609143711
1565.3078827817,98.244954894643,91.903305056721,-0.089391575475725,-0.077316622887525,-0.0559067962383
2324.8613917424,-8.4676326303131,5.3967035052161,-0.0933244388374,-0.061563572342775,-0.062675060759575
2397.7486717402,46.498132631709,278.42525570465,-0.088910453436175,-0.065984137148375,-0.058777847202875
491.40570716856,-228.97421431658,579.37027878301,-0.091245449188925,-0.0456647682495,-0.093042919592975
572.14592204436,-66.014459451189,806.59749971849,-0.087004926854325,-0.0514809063959,-0.090168280896125
1083.2559823595,56.986257295083,27.429968662047,-0.097701042970225,-0.03989126087965,-0.086333959969325
1200.4356012277,-76.007089018244,524.61501116106,-0.093103128910675,-0.043287429569475,-0.087594243776375
1238.81730643,155.24897488139,576.20176587405,-0.09375393592315,-0.035146845705375,-0.08699680266825
1293.3838074828,-65.984550099323,1155.560989027,-0.0891560218636,-0.0385430143952,-0.0882570864753
28985.316860536,565.00644183612,-40300.241657114,-0.054518148228875,-0.0886995398212,0.011791731963112
40821.747227878,2936.2760049215,-35826.636687228,-0.054105807880675,-0.0875292177447,0.011320536153515
25516.714131233,-4953.443048835,-32011.900491257,-0.05504004736105,-0.0900798180743,0.01118469312898
28650.416500973,-6913.0329052264,-35177.518537487,-0.054982320026275,-0.086454385458425,0.011302318346308
29793.538367596,145.14802901964,-44744.072920119,-0.0545150207201,-0.0851175566392,0.011785537996195
35279.297615374,2927.0619901852,-31288.816976505,-0.054162492712525,-0.091157719200025,0.01120084628055
9658.3904239342,3018.4982288817,-14444.361676578,-0.05493895007985,-0.0992821234963,0.0119145651798
18144.125309026,-3100.1340511237,-16679.419630322,-0.054271550776925,-0.0974451204524,0.011139501755755
6794.3567930433,-3245.4734087715,-16119.38022679,-0.056492402326625,-0.0992821234963,0.01244049154265
11507.750367258,6625.6036000324,-10609.750216595,-0.055421006533875,-0.0983429178775,0.010835914222085
7150.9780389113,-2661.677699839,-14987.824894345,-0.05697445878065,-0.0983429178775,0.011361840584935
7935.9816309457,2075.6751818198,-20873.036065548,-0.05692464302015,-0.097197885971775,0.01235192620453
26614.435126787,318.71703927101,-36255.468782546,-0.0545835533788,-0.09230732884195,0.01168973890288
15250.347586006,-1591.8944422477,-33480.139787951,-0.056276676030275,-0.0944395537915,0.011626989409898
22233.587837922,411.43495584271,-28001.670590425,-0.0546926114432,-0.095901337819025,0.011628394378085
21511.900674779,-5347.8141116357,-25726.347263516,-0.055177036033825,-0.093788990847025,0.010940491323972
30198.915945905,1924.8620115401,-24026.792014215,-0.0542449875119,-0.094823619472525,0.0110806724868
13677.426333304,-4375.4114871919,-39699.571635898,-0.05579225143965,-0.0956541033384,0.01231489246401
9264.9374954628,-702.3738797169,-38809.62918287,-0.055324395296075,-0.0953112926526,0.013762276644775
44474.349246116,5766.1768102416,-39871.199377809,-0.053833224506275,-0.07676566460345,0.011331736383278
33007.165860253,-5268.3269154589,-34075.103503664,-0.0547186202357,-0.075711490509175,0.010950192083465
47521.086863803,1366.9568640727,-34076.853772311,-0.05368218091535,-0.06605709339615,0.009753909496945
49866.066437824,3694.3847609128,-34957.854282562,-0.053596227542725,-0.069498812015875,0.01003663274511
40735.797698652,-2573.7884777845,-32363.82360351,-0.054307142435875,-0.068368119012775,0.0097998001664775
42843.474291561,-1039.3618027192,-28244.93065738,-0.05380199576145,-0.067257029308875,0.0091897275855325
38520.178953931,1169.8852322733,-35576.783104544,-0.05411098037635,-0.073136221791875,0.010949917037928
31334.979151024,-1163.1957896623,-42503.070310331,-0.054521089513775,-0.0742796842405,0.011416695399452
30655.83416049,-4535.6219566348,-34077.043759715,-0.054769289230575,-0.07196021034825,0.01068090006067
31140.659272718,-65.563251981401,-47425.659277082,-0.05424385067225,-0.077925793341025,0.011799534519942
30559.256994891,-5605.747516513,-39913.358964503,-0.0546336554503,-0.0789555234089,0.010856230572838
19115.957822217,-340.50993368033,-55854.111726191,-0.055404717556975,-0.085057598249025,0.012592406835833
16461.954437569,-3771.8000351564,-51276.325465512,-0.055857200523325,-0.08359226392825,0.012485108007618
10663.939143252,-4093.0942117116,-49684.694645944,-0.0555228125612,-0.083439809221625,0.013627319632535
15245.299912412,1293.0395246438,-53109.466330727,-0.05507032959485,-0.0849051435424,0.01373461846075
37810.570776893,246.08500974615,-33551.483274076,-0.054198066157925,-0.07826691979695,0.009779668795675
28491.491737802,-1835.2786451985,-21222.715498416,-0.055797893988875,-0.078124317704525,0.0088266176245175
26896.014531193,-1716.7033238879,-23196.770828243,-0.055883375802825,-0.076692545943925,0.008921598910285
41332.498258411,-4751.4077159007,-31073.564760745,-0.054283547971875,-0.07593735061125,0.0098746500814425
52118.031456538,1520.4545923191,-39809.571566015,-0.05339815224245,-0.076991524705525,0.010256194381255
51380.890465942,-1563.9969976281,-21827.953177315,-0.05216813572965,-0.07678445299025,0.010046142083382
35635.54804898,4900.0695264353,-39359.061506682,-0.054580854551075,-0.084297352478075,0.010756972970975
29652.986857954,-700.19464865682,-40987.071744787,-0.055443486907175,-0.083110503553975,0.011116531814065
39558.618187075,-1293.4306765004,-48720.323308555,-0.054501617706825,-0.0813981962168,0.012164255111853
30751.84515931,1652.7233723091,-45052.534937638,-0.05489127627995,-0.0805993341277,0.011220663027955
40015.639323748,-1222.3216239908,-33444.444227966,-0.05402864392385,-0.0799905882016,0.010861104184865
40074.596539095,-806.64543430932,-38211.116789344,-0.053704342405475,-0.083576589914175,0.010775190778183
33414.015290129,-5656.3633712122,-41590.090876221,-0.054566974761575,-0.082389740990075,0.011134749621273
27105.666141137,-119.99573441154,-33914.636752505,-0.0549566333347,-0.081590878900975,0.010191157537375
54263.985938917,-8884.9352270564,-9857.9934729102,-0.05156327191885,-0.078261728114975,0.009832663526675
35231.58514927,-4493.1503626644,-12588.059573924,-0.051463843210875,-0.096234662023475,0.0097957481516225
54546.626264798,-1932.7468279216,-21132.688035863,-0.052694048502575,-0.0838818594412,0.010095041073335
54068.436015145,2701.2136208758,-13878.124109175,-0.05155103153045,-0.07551754074145,0.009831744948015
179.55043603853,366.50227157429,144.55836755935,-0.075325330897875,-0.09456663850255,-0.073040632152225
433.37698761977,410.60115928485,426.42339908927,-0.071161396434575,-0.090037112897375,-0.075052327184375
9679.2661891536,4232.6358656348,-11060.361430515,-0.05557612504805,-0.0990607943812,0.0090722289107275
15489.014022355,-5462.5564200086,-17414.460115927,-0.0544266692911,-0.0981629969561,0.0093758164443975
18487.115022847,-433.03728458406,-11367.018037189,-0.05291027311655,-0.098525849242425,0.0094515490517075
21522.756415708,3495.5585750257,-5918.449451996,-0.052643869798275,-0.097507019764225,0.0087907495839175
18244.510620902,-1187.8605040548,-11661.841144494,-0.054160265972825,-0.0971441674779,0.0087150169766075
7697.170895329,1093.8660840784,-8637.2115411699,-0.057031789093025,-0.098023935775775,0.00800299644718
